"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x90eb44cb11bbf4343d45af07d9214ef82444bbc1b6301548e1909a3966508955","24522527","1735834401","2025-01-02 16:13:21","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","822.70152807144044756","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x1568623d5b57e4e265013a892c271b7b69d21127bebcfe256be5ce58f5e71bde","24522548","1735834443","2025-01-02 16:14:03","0x3726779ae39c3b41c0d1cb775feee99e9b3186d9","0xb7dbb38ce5908820fd7150c55419386d97dd4732","6,362.030183942753593168","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x1568623d5b57e4e265013a892c271b7b69d21127bebcfe256be5ce58f5e71bde","24522548","1735834443","2025-01-02 16:14:03","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","6,362.030183942753593168","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x32dfc247c10ce012c4c0083e3d274778bc19fa70f10eb439eff15f5e5090694c","24522564","1735834475","2025-01-02 16:14:35","0x3d7214e94598e4c9775028464ca604b11c7e5af6","0xb7dbb38ce5908820fd7150c55419386d97dd4732","2,930.425605255518494465","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x32dfc247c10ce012c4c0083e3d274778bc19fa70f10eb439eff15f5e5090694c","24522564","1735834475","2025-01-02 16:14:35","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","2,930.425605255518494465","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xc6ee7a5e720eb1ace9034724dbf3e95d45293359797e02cbe8cad5126a922464","24522574","1735834495","2025-01-02 16:14:55","0x5e6bb47d89fea09cf5a75ea7e3fa2e804798eb55","0xb7dbb38ce5908820fd7150c55419386d97dd4732","1,403.518580405631140322","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xc6ee7a5e720eb1ace9034724dbf3e95d45293359797e02cbe8cad5126a922464","24522574","1735834495","2025-01-02 16:14:55","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","1,403.518580405631140322","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x0de954ccb4335d3866cc61345e9f1afbe8d6eed0e901af9122da399385c88be5","24522575","1735834497","2025-01-02 16:14:57","0x685fb7550d90136cb7210c27c91c8a6d3c1358af","0xb7dbb38ce5908820fd7150c55419386d97dd4732","5,634.111656743702415019","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x0de954ccb4335d3866cc61345e9f1afbe8d6eed0e901af9122da399385c88be5","24522575","1735834497","2025-01-02 16:14:57","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","5,634.111656743702415019","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xd9cbd2d18157a571110767f157f6b68016c1887497197b1327a104ef0c7b8d6e","24522609","1735834565","2025-01-02 16:16:05","0xf4763b092a0045e3ef31894bfd283ce1e9960f73","0xb7dbb38ce5908820fd7150c55419386d97dd4732","171.8464419201","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xd9cbd2d18157a571110767f157f6b68016c1887497197b1327a104ef0c7b8d6e","24522609","1735834565","2025-01-02 16:16:05","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","171.8464419201","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x77c3ec7dbf285ba27e1529d9e1699c4cca32a1feb4be5f0d85a5b7d9bada5fd7","24522769","1735834885","2025-01-02 16:21:25","0x6878a0999a042829767c919740c8b53d809cc294","0xb7dbb38ce5908820fd7150c55419386d97dd4732","8.669814587123013889","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x77c3ec7dbf285ba27e1529d9e1699c4cca32a1feb4be5f0d85a5b7d9bada5fd7","24522769","1735834885","2025-01-02 16:21:25","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","8.669814587123013889","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x2b782c9c44490f4a2dc6aa5e0fed6ad2b3d596c0e151001415069a763c9412f5","24522908","1735835163","2025-01-02 16:26:03","0x2ead620b3ce80b1add3c672cd4b369bbb299bb7c","0xb7dbb38ce5908820fd7150c55419386d97dd4732","122.867100270391976696","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x2b782c9c44490f4a2dc6aa5e0fed6ad2b3d596c0e151001415069a763c9412f5","24522908","1735835163","2025-01-02 16:26:03","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","122.867100270391976696","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x119877df888afa2e8573e251ea5c9bffb15d60f095f239e8a6a5f2b0733ea4c2","24523289","1735835925","2025-01-02 16:38:45","0x1e3d661a975917a4b13f2f4889a584c155b3a15e","0xb7dbb38ce5908820fd7150c55419386d97dd4732","213.734356673417393834","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x119877df888afa2e8573e251ea5c9bffb15d60f095f239e8a6a5f2b0733ea4c2","24523289","1735835925","2025-01-02 16:38:45","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","213.734356673417393834","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x975bcca6940b67ba0c16674204a26b921f772888c0bbdc2d6950c29f3298ebe4","24523293","1735835933","2025-01-02 16:38:53","0x61c0e8c8d3133ff09a03b2118812d4e82a52be98","0xb7dbb38ce5908820fd7150c55419386d97dd4732","2.211656698875037532","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x975bcca6940b67ba0c16674204a26b921f772888c0bbdc2d6950c29f3298ebe4","24523293","1735835933","2025-01-02 16:38:53","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","2.211656698875037532","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x1fa482e369d69b05f8c5c2d6b4d2efa9d68bfc235a1d6451883cd25270479e76","24523295","1735835937","2025-01-02 16:38:57","0xd349855a508f50cb51c639ca950be5791d7bbcda","0xb7dbb38ce5908820fd7150c55419386d97dd4732","11.403748617904167122","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x1fa482e369d69b05f8c5c2d6b4d2efa9d68bfc235a1d6451883cd25270479e76","24523295","1735835937","2025-01-02 16:38:57","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","11.403748617904167122","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x66b9d768ea4f9644d60da90ad0f6497e4adfeafa6c87e8c0c56d8a2176883ab9","24523522","1735836391","2025-01-02 16:46:31","0xfca9c5e040124a8dcc546456a1d03ca265d487b3","0xb7dbb38ce5908820fd7150c55419386d97dd4732","1,135.87831203092834381","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x66b9d768ea4f9644d60da90ad0f6497e4adfeafa6c87e8c0c56d8a2176883ab9","24523522","1735836391","2025-01-02 16:46:31","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","1,135.87831203092834381","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x7242f4681ba47343af13e0a7a5e1b1bb593b2009c4aad0f41e9486bd7688ad52","24523684","1735836715","2025-01-02 16:51:55","0xa2d255eaad5d6e6d102d3659772e58f160694ce3","0xb7dbb38ce5908820fd7150c55419386d97dd4732","3.303936595035753185","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x7242f4681ba47343af13e0a7a5e1b1bb593b2009c4aad0f41e9486bd7688ad52","24523684","1735836715","2025-01-02 16:51:55","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","3.303936595035753185","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xd40a5488bd96e9b65b458f778c9e213bf5237ac913ad3ca4a3be5980d1c3621c","24524467","1735838281","2025-01-02 17:18:01","0x019605cef7791f0d4d61356bc699c471f2bdca5e","0xb7dbb38ce5908820fd7150c55419386d97dd4732","2,228.718160554896361398","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xd40a5488bd96e9b65b458f778c9e213bf5237ac913ad3ca4a3be5980d1c3621c","24524467","1735838281","2025-01-02 17:18:01","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","2,228.718160554896361398","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x5b0aa2dfd6c0359897766a0d8529f28c69e1fc6566da6031b33091254591ce35","24525301","1735839949","2025-01-02 17:45:49","0x4f2687c7ab17cf46e38d40b57abdef0ba9958b25","0xb7dbb38ce5908820fd7150c55419386d97dd4732","286.8","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x5b0aa2dfd6c0359897766a0d8529f28c69e1fc6566da6031b33091254591ce35","24525301","1735839949","2025-01-02 17:45:49","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","286.8","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xeda0304772c7723c0fba2d474ca84b0af12f41f817a837da72bbd90b4101bab9","24525467","1735840281","2025-01-02 17:51:21","0xcceb10f787e4198d32b9f46eb7ca78130c49044f","0xb7dbb38ce5908820fd7150c55419386d97dd4732","2,394.251445260742616277","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xeda0304772c7723c0fba2d474ca84b0af12f41f817a837da72bbd90b4101bab9","24525467","1735840281","2025-01-02 17:51:21","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","2,394.251445260742616277","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xe20d136d0f41e72bebf0856a9220fa39ef569b43d8a80a9c5227d3977f450fae","24525496","1735840339","2025-01-02 17:52:19","0x26cfa8a0d5b80b5fafd2365f3580d3c21c779732","0xb7dbb38ce5908820fd7150c55419386d97dd4732","1,570.348669851261299263","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xe20d136d0f41e72bebf0856a9220fa39ef569b43d8a80a9c5227d3977f450fae","24525496","1735840339","2025-01-02 17:52:19","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","1,570.348669851261299263","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xa4aeed47b69b09a7445c1fd427c3d5dd7a6eea45c63b6799a2c6b338574a1fdf","24525504","1735840355","2025-01-02 17:52:35","0xc10eb37a7315465b291f501a64873ddbec6aeabb","0xb7dbb38ce5908820fd7150c55419386d97dd4732","45.107247639681084948","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xa4aeed47b69b09a7445c1fd427c3d5dd7a6eea45c63b6799a2c6b338574a1fdf","24525504","1735840355","2025-01-02 17:52:35","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","45.107247639681084948","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x0b1a1a707cce1f42dde1a2b230916cddfb177509484e8dbb81e0a2352afbbcdc","24525514","1735840375","2025-01-02 17:52:55","0x4f2687c7ab17cf46e38d40b57abdef0ba9958b25","0xb7dbb38ce5908820fd7150c55419386d97dd4732","1,200","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x0b1a1a707cce1f42dde1a2b230916cddfb177509484e8dbb81e0a2352afbbcdc","24525514","1735840375","2025-01-02 17:52:55","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","1,200","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xcc9d2e7e5324e896b9d3ad013e3eb29f1899fcbbb8c256c1f46c6033542c3fea","24526008","1735841363","2025-01-02 18:09:23","0x3a111a3be1d941438d7c8ea8fcaa02fa03815f90","0xb7dbb38ce5908820fd7150c55419386d97dd4732","7,470","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xbee4b1df85b3a6a9d043e7d779b006d2baa34759ff17dc4d8bebb513a622ccd7","24526176","1735841699","2025-01-02 18:14:59","0x9136c3c8c1860f3bd089c7d228a7da8fc713409f","0xb7dbb38ce5908820fd7150c55419386d97dd4732","33.390529616720444808","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xbee4b1df85b3a6a9d043e7d779b006d2baa34759ff17dc4d8bebb513a622ccd7","24526176","1735841699","2025-01-02 18:14:59","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","33.390529616720444808","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x30fcf2c26bf126e3222c71d712b8983f9873440d335be4a2a700977a2f841a64","24526351","1735842049","2025-01-02 18:20:49","0x4deb07afad76658cab4e8168ef74c2def06ef8c3","0xb7dbb38ce5908820fd7150c55419386d97dd4732","229.76340753409143954","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x30fcf2c26bf126e3222c71d712b8983f9873440d335be4a2a700977a2f841a64","24526351","1735842049","2025-01-02 18:20:49","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","229.76340753409143954","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xfc169d800416d41e524156131182cc73cb9668321f4d9302686d44d510e225ed","24527306","1735843959","2025-01-02 18:52:39","0x5a1a27923ddd83ee93a9c065a53198c86631a44e","0xb7dbb38ce5908820fd7150c55419386d97dd4732","3,000","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xfc169d800416d41e524156131182cc73cb9668321f4d9302686d44d510e225ed","24527306","1735843959","2025-01-02 18:52:39","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","3,000","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xe29fbaa0e350a441f29f637d92e18995ea9ea6f114bebf7750f77b79b5a4fffe","24527373","1735844093","2025-01-02 18:54:53","0x348a988bf8211ea395164ae504ca4101943fbee1","0xb7dbb38ce5908820fd7150c55419386d97dd4732","6,829.843343586680959459","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xe29fbaa0e350a441f29f637d92e18995ea9ea6f114bebf7750f77b79b5a4fffe","24527373","1735844093","2025-01-02 18:54:53","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","6,829.843343586680959459","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xe3c1347fe866f837610b1411c906fe46ed012f9eac3dbc19180271dba484fe2e","24527462","1735844271","2025-01-02 18:57:51","0xf9979d051620426d3f2fcf3a98b377843098ab44","0xb7dbb38ce5908820fd7150c55419386d97dd4732","695.71839902303438424","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xe3c1347fe866f837610b1411c906fe46ed012f9eac3dbc19180271dba484fe2e","24527462","1735844271","2025-01-02 18:57:51","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","695.71839902303438424","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x2864caf7da88e7c7c3bb034710f1b980f282b2382c71f3aeebbc3a2a8c10404b","24527519","1735844385","2025-01-02 18:59:45","0x148b4ce54edf3074c9f87df9c37267d3a12e2e19","0xb7dbb38ce5908820fd7150c55419386d97dd4732","735.605976765928440414","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x2864caf7da88e7c7c3bb034710f1b980f282b2382c71f3aeebbc3a2a8c10404b","24527519","1735844385","2025-01-02 18:59:45","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","735.605976765928440414","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xa89444ef6834ead0b861768ced057001e62f1e586212140d7351ce25a7e61047","24527829","1735845005","2025-01-02 19:10:05","0x4931e0e2790e216bfd4fe10407af9f0c22fd05ac","0xb7dbb38ce5908820fd7150c55419386d97dd4732","3,027.18","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xa89444ef6834ead0b861768ced057001e62f1e586212140d7351ce25a7e61047","24527829","1735845005","2025-01-02 19:10:05","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","3,027.18","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x02ae845009d9ddf73f32f9a3d40e51e38ed4411099d91249ac7c56a3aa79384d","24528606","1735846559","2025-01-02 19:35:59","0x7ad4768e2e1a64410436aeed8b3645655fc03f5f","0xb7dbb38ce5908820fd7150c55419386d97dd4732","1,957.303144632305106504","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x02ae845009d9ddf73f32f9a3d40e51e38ed4411099d91249ac7c56a3aa79384d","24528606","1735846559","2025-01-02 19:35:59","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","1,957.303144632305106504","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x75478c74122f425a4c14b50838f73891f99046061ecc1dd2119a25078339d425","24528974","1735847295","2025-01-02 19:48:15","0xfe236d75376ac971f49c417aadff3d64a2c70544","0xb7dbb38ce5908820fd7150c55419386d97dd4732","15,536.702324112864152992","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x75478c74122f425a4c14b50838f73891f99046061ecc1dd2119a25078339d425","24528974","1735847295","2025-01-02 19:48:15","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","15,536.702324112864152992","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x44d3a015b52c509c8a35f35b2dbe2ce675083a82e4a81763964310d7d6d31eb6","24529255","1735847857","2025-01-02 19:57:37","0x43e10da989de75a9ee94f99e625a0ed81d49e5de","0xb7dbb38ce5908820fd7150c55419386d97dd4732","6.435977390450227048","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x44d3a015b52c509c8a35f35b2dbe2ce675083a82e4a81763964310d7d6d31eb6","24529255","1735847857","2025-01-02 19:57:37","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","6.435977390450227048","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x3242f81a4a025519a90a7b2dd27e7cceafbfb61b868459edab762c8225b74a47","24529458","1735848263","2025-01-02 20:04:23","0x1e3d661a975917a4b13f2f4889a584c155b3a15e","0xb7dbb38ce5908820fd7150c55419386d97dd4732","450.163642416309379757","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x3242f81a4a025519a90a7b2dd27e7cceafbfb61b868459edab762c8225b74a47","24529458","1735848263","2025-01-02 20:04:23","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","450.163642416309379757","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x894a59524d1669f8f1c75e0580af3dbc43b17565690991521036057f23b95feb","24529462","1735848271","2025-01-02 20:04:31","0xa2d255eaad5d6e6d102d3659772e58f160694ce3","0xb7dbb38ce5908820fd7150c55419386d97dd4732","6.961730740537112002","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x894a59524d1669f8f1c75e0580af3dbc43b17565690991521036057f23b95feb","24529462","1735848271","2025-01-02 20:04:31","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","6.961730740537112002","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x8a71062c19222366c8746950ce4949e3862149770d2972e9ec56143454950159","24529464","1735848275","2025-01-02 20:04:35","0x56bc97cbc703f4e6aaafa82b7aa3b0bf8175fb54","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0.412982589596279992","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x8a71062c19222366c8746950ce4949e3862149770d2972e9ec56143454950159","24529464","1735848275","2025-01-02 20:04:35","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","0.412982589596279992","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xa9bf8ca27f0e2ad980ef1ee87acca1d4090b19e081d62114303ec8cb72bf7d28","24529477","1735848301","2025-01-02 20:05:01","0x61c0e8c8d3133ff09a03b2118812d4e82a52be98","0xb7dbb38ce5908820fd7150c55419386d97dd4732","12.439224255266515845","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xa9bf8ca27f0e2ad980ef1ee87acca1d4090b19e081d62114303ec8cb72bf7d28","24529477","1735848301","2025-01-02 20:05:01","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","12.439224255266515845","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xc004d2938074a2746d7be3307efbe96b4536bfdccba88137f3224102fb6bfeec","24529487","1735848321","2025-01-02 20:05:21","0xf8a08b66ecbd0fbc39a4f2e67f8483372905d5d2","0xb7dbb38ce5908820fd7150c55419386d97dd4732","38.815187902842042224","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xc004d2938074a2746d7be3307efbe96b4536bfdccba88137f3224102fb6bfeec","24529487","1735848321","2025-01-02 20:05:21","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","38.815187902842042224","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x5121927a7ff5a5035369793bc608618435c76007cc6cc0f9d321a43d6323ae68","24530305","1735849957","2025-01-02 20:32:37","0xa206f8fc43abf18071b7b528163215de339cc09d","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0.0057843","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x5121927a7ff5a5035369793bc608618435c76007cc6cc0f9d321a43d6323ae68","24530305","1735849957","2025-01-02 20:32:37","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","0.0057843","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x5762704f45f5375d2ea81bf32f61c63c3580680eebb1ab7f3a329cef5d9524cb","24530661","1735850669","2025-01-02 20:44:29","0xe03757d241d143bb338a428e6b92defee5dfab4a","0xb7dbb38ce5908820fd7150c55419386d97dd4732","109.407355220113820642","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x5762704f45f5375d2ea81bf32f61c63c3580680eebb1ab7f3a329cef5d9524cb","24530661","1735850669","2025-01-02 20:44:29","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","109.407355220113820642","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x7821ed0ccb6e1cc709e553d4902e770515fb68570db1d65991a90a3e01943e82","24530810","1735850967","2025-01-02 20:49:27","0x2c3e2f95c84030fdb6a7a19f134a76bd0ac7f555","0xb7dbb38ce5908820fd7150c55419386d97dd4732","6.044473457178204537","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x7821ed0ccb6e1cc709e553d4902e770515fb68570db1d65991a90a3e01943e82","24530810","1735850967","2025-01-02 20:49:27","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","6.044473457178204537","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
